text,tag,is_diff,relabel_intent,older_intents,is_confuse,orlder_tag
bật cho tôi hắt tường thứ 3 nhé,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
bóng hắt tường thứ 4 phòng thí nghiệm bật,B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-commandcommand,0,smart.home.device.onoff,smart.home.device.onoff,0,B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-commandcommand
làm ơn tắt cho tôi động cơ thứ 1 nhé,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
tắt hộ mình đèn sợi đốt ở sân trước,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
bật mọi bóng đi,B-commandcommand B-allall B-devicedevice O,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand B-allall B-devicedevice O
bật cho mình đèn sợi đốt 2 ở phòng ngủ con trai 4 nhe hihiii,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O O,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O O
mình cần bật thiết bị đèn ngủ tại phòng tắm xông hơi 4 nhé,O O B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O
bạn bật hộ mình rèm cửa 1 nhé,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O,0,smart.home.device.onoff,smart.home.device.onoff,0,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O
trợ lý béo tắt rèm ngang ở nhà tắm 1,O O O B-commandcommand B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,O O O B-commandcommand B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
bật hết ti vi 3 lên,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O
hãy bật cho tôi đèn kịch bản 3,O O O O O B-devicedevice I-devicedevice I-devicedevice,0,smart.home.device.onoff,smart.home.device.onoff,0,O O O O O B-devicedevice I-devicedevice I-devicedevice
xin mời bật mành thứ 2 quầy lễ tân 5,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom
có thể bật bóng sưởi lên được chưa,O O B-commandcommand B-devicedevice I-devicedevice O O O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O B-commandcommand B-devicedevice I-devicedevice O O O
bật hộ cái van nước,B-commandcommand O O B-devicedevice I-devicedevice,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O O B-devicedevice I-devicedevice
eey bật hộ cái bóng sưởi thứ 4 nhé,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,0,smart.home.device.onoff,smart.home.device.onoff,0,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
xin mời bật đèn học vườn sau 2,O O B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,O O B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom
bật hộ mình cái đèn đứng 3 ở phòng ăn trưa 1,B-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom
tắt hắt tường 4 phòng giặt ủi,B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom
em ơi tắt bóng hắt 2 phòng tiếp đón lên nào,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O O
tắt quạt trần 3 nhé,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O
tắt mọi đèn ốp trần trong phòng thay đồ,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
bạn có thể giúp mình tắt bình nóng lạnh 3 được không,O O O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O
bạn giúp mình bật,O O O B-commandcommand,0,smart.home.device.onoff,smart.home.device.onoff,0,O O O B-commandcommand
xin mời tắt công tắc sân vườn,O O B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,O O B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom
bật mành đôi 3 tại cổng 3,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
hãy tắt thiết bị đèn để bàn thứ 4 ở phòng hội nghị 3,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom
bật device cảnh 1 room nhà xe 4,B-commandcommand O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
mình cần bật thiết bị nút nhấn tại phòng dành cho nữ nhé,O O B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O
tắt bóng ốp trần ở phòng con 5,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
bạn có thể tắt điều hòa 2 giúp tôi không,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O O
cửa cuốn phòng ăn trưa 2 tắt,B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom B-commandcommand,0,smart.home.device.onoff,smart.home.device.onoff,0,B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom B-commandcommand
tắt hộ mình động cơ thứ 4 ở phòng trẻ em 1,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom
làm ơn tắt cho tôi đèn bàn 2 nhé,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O
làm ơn tắt cho tôi bóng ngủ thứ 2 nhé,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
làm ơn bật đèn học 4 phòng ăn trưa lên,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O
em ơi bật bóng chùm thứ 3 phòng nghỉ ngơi 4 lên nào,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O O
bật giúp tôi downlight thứ 1 phòng hội nghị 4,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom
trợ lý béo tắt nóng lạnh 2 ở thư viện,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
bật device đèn compact 4 room hiên sau,B-commandcommand O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
hãy tắt thiết bị bóng tường ở sân sau 1,O B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,O B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
tắt thêm ốp tường nữa,B-commandcommand O B-devicedevice I-devicedevice O,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O B-devicedevice I-devicedevice O
bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh quạt ở vườn sau 5 với,O O O O O O O O O O O O O O O O O O O B-commandcommand O O B-devicedevice O B-roomroom I-roomroom I-roomroom O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O O O O O O O O O O O O O O O O O O B-commandcommand O O B-devicedevice O B-roomroom I-roomroom I-roomroom O
tắt hộ cái quạt trần thứ 4,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
mình cần tắt thiết bị bóng trụ cổng 2 tại phòng ngủ 1 nhé,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
mình muốn tắt bóng compact thứ 4,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice,0,smart.home.device.onoff,smart.home.device.onoff,0,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice
bật đèn quảng cáo thứ 4 ở nhà bếp 3,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
hãy tắt đèn tường 4 phòng em nhỏ 4,O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom
bật giúp tôi bóng âm trần 1 phòng giặt,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom
có thể tắt huỳnh quang thứ 3 lên được chưa,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O
tắt quạt thứ 1 tại phòng sinh hoạt chung 2,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom
tắt kịch bản 3 ở đại sảnh,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
bật ốp trần thứ 3 phòng lễ tân,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom
hãy bật cho tôi đèn bóng làm việc thứ 1,O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice,0,smart.home.device.onoff,smart.home.device.onoff,0,O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice
eey tắt hộ cái tvs 2 nhé,O B-commandcommand O O B-devicedevice I-devicedevice O,0,smart.home.device.onoff,smart.home.device.onoff,0,O B-commandcommand O O B-devicedevice I-devicedevice O
tắt device bình nóng lạnh thứ 4 room phòng sinh hoạt chung,B-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom
hãy bật cho tôi đèn đèn trần thứ 3,O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice,0,smart.home.device.onoff,smart.home.device.onoff,0,O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
bật hết đèn ốp trần 4 lên,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
bật mọi bóng thờ 4 trong phòng giặt 5,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh loa ở văn phòng 3 với,O O O O O O O O O O O O O O O O O O O B-commandcommand O O B-devicedevice O B-roomroom I-roomroom I-roomroom O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O O O O O O O O O O O O O O O O O O B-commandcommand O O B-devicedevice O B-roomroom I-roomroom I-roomroom O
tắt đèn âm trần thứ 1 tại nhà để xe 2,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom
tắt device đèn rủ 4 room quầy lễ tân,B-commandcommand O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
tắt hộ mình đèn ngủ thứ 1 ở ban công nhé,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O
bật giúp mình máy lạnh thứ 3 ở bên phòng tiếp đón nhé,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-roomroom I-roomroom I-roomroom O,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-roomroom I-roomroom I-roomroom O
bạn có thể tắt đèn led thứ 3 giúp tôi không,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O,0,smart.home.device.onoff,smart.home.device.onoff,0,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O
tắt cho tôi bóng sưởi thứ 3 nhé,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,0,smart.home.device.onoff,smart.home.device.onoff,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
mở đèn tranh thứ 4 có độ sáng 6 phần trăm,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
đóng giúp mình cột đèn 1 với,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O,True,smart.home.device.onoff,smart.home.set.percentage,1111111111111111,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O
cài đặt bóng đứng 1 sáng 32 phần trăm,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
đóng đèn treo tường thứ 3 tầng thượng 5 ở mức 47 phần trăm,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
đóng rèm ngang thứ 1 ở mức 71 phần trăm,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
đặt điều hòa 3 có độ sáng 81 phần trăm,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
giúp mình mở bóng rọi 4 ở 85 phần trăm tại phòng phòng chứa đồ 2 nhé,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O B-roomroom I-roomroom I-roomroom I-roomroom O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O B-roomroom I-roomroom I-roomroom I-roomroom O
bật 2 phần trăm đèn nhiều màu thứ 2 lại,B-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O
thiết bị rèm đôi thứ 4,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice,0,smart.home.set.percentage,smart.home.set.percentage,1111111111111111,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
bật đèn tường thứ 1 72 phần trăm,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
có thể mở rèm cửa ở mức 3 phần trăm không,O O B-commandcommand B-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O B-commandcommand B-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
cài đặt giúp mình bóng hắt tường thứ 2 với,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O,True,smart.home.set.level,smart.home.set.percentage,1111111111111111,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O
đặt giúp mình đèn âm trần 3 với,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O,True,smart.home.set.level,smart.home.set.percentage,1111111111111111,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
đặt quạt thứ 2 mức 78 phần trăm garage 1,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-roomroom I-roomroom,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-roomroom I-roomroom
tôi muốn bật đèn cảnh thứ 1,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice,True,smart.home.device.onoff,smart.home.set.percentage,1111111111111111,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
có thể mở bóng ngủ thứ 3 ở mức 46 phần trăm không,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
bạn đóng giúp mình cái đèn tròn 4 được không,O B-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice O O,True,smart.home.device.onoff,smart.home.set.percentage,1111111111111111,O B-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice O O
giúp tôi mở đèn ngủ ở mức 7 phần trăm nhé,O O B-commandcommand B-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O B-commandcommand B-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
cài đặt bóng đứng ở mức 63 phần trăm,B-commandcommand I-commandcommand B-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
giúp tôi mở đèn màu sắc thứ 2 nhé,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O,0,smart.home.set.percentage,smart.home.set.percentage,1111111111111111,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O
có thể đặt led ở mức 75 phần trăm không,O O B-commandcommand B-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O B-commandcommand B-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
có thể đóng máy lạnh 2 ở mức 88 phần trăm không,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
cài đặt 55 phần trăm bóng rủ 4 lại,B-commandcommand I-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-devicedevice I-devicedevice I-devicedevice O,0,smart.home.set.percentage,smart.home.set.percentage,0,B-commandcommand I-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-devicedevice I-devicedevice I-devicedevice O
tôi muốn bật cột đèn 3,O O O B-devicedevice I-devicedevice I-devicedevice,True,smart.home.device.onoff,smart.home.set.percentage,1111111111111111,O O O B-devicedevice I-devicedevice I-devicedevice
mình muốn đóng đèn chùm 1 ở mức 16 phần trăm mình ở phòng cuối 2 nhé bot này hơi lười nhé,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O B-roomroom I-roomroom I-roomroom O O O O O O,0,smart.home.set.percentage,smart.home.set.percentage,0,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O B-roomroom I-roomroom I-roomroom O O O O O O
